Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","454","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","460","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","467","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","473","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","480","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","487","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","493","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","500","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","505","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","510","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","515","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","520","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","525","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","530","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","535","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","539","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","358","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","366","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","374","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","383","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","392","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","401","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","411","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","422","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","434","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","446","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","459","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","472","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","487","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","502","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","517","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","533","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","550","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","568","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","585","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","603","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","639","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","658","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","680","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","705","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","735","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","767","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","801","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","834","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","863","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","887","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","908","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","926","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","944","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","963","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","985","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","1007","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","1029","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","1048","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1064","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1075","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1082","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1088","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1095","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1105","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1118","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1135","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1154","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1174","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1193","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1212","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1231","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1250","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","7527","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","7576","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","7628","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","7683","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","7741","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","7804","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","7871","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","7937","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","7997","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","8049","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","8090","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","8122","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","8146","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","8169","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","8193","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","8219","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","8246","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","8272","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","8295","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","8311","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","8320","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","8323","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","8326","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","8334","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","8351","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","8378","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","8414","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","8457","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","8506","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","8559","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","8617","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","8678","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","8738","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","8789","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","8827","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","8849","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","8859","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","8861","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","8864","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","8872","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","8888","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","8911","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","8942","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","8981","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9030","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","9090","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","9159","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","9235","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9310","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9382","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9449","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9511","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9571","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","5393","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","5503","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","5618","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","5729","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","5830","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","5917","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","5992","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","6056","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","6115","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","6169","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","6222","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","6270","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","6311","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","6341","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","6356","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","6355","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","6341","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","6322","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","6307","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","6304","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","6316","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","6341","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","6377","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","6416","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","6456","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","6493","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","6531","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","6571","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","6618","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","6674","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","6740","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","6814","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","6890","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","6960","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","7017","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","7060","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","7090","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","7114","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","7137","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","7166","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","7201","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","7242","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","7289","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","7345","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","7409","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","7482","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","7565","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","7653","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","7743","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7831","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7915","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7997","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8078","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","5523","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","5617","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","5703","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","5784","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","5862","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","5937","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","6013","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","6095","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","6186","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","6289","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","6404","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","6530","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","6664","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","6806","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","6955","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","7111","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","7275","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","7447","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7627","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7815","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","8009","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8208","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","28195","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","29059","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","29951","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","30871","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","31816","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","32784","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","33774","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","34786","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","35821","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","36879","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","37959","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","39058","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","40162","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","41258","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","42333","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","43382","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","44408","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","45412","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","46398","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","47369","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","48320","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","49247","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","50165","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","51090","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","52032","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","53003","","Official data"
